YearMo;7169;7786;7766;7712;7660;7625;7558;7486;7445;7170;7169_weight_acc;7786_weight_acc;7766_weight_acc;7712_weight_acc;7660_weight_acc;7625_weight_acc;7558_weight_acc;7486_weight_acc;7445_weight_acc;7170_weight_acc
201909;-0,040000000000;-0,000344220000;0,002005560000;0,004343080000;0,070794220000;0,000000000000;0,015176430000;-0,029893080000;0,003231920000;-0,105892660000;1,535923831315;1,002422144099;1,027020498131;1,056749192035;1,062597962493;1,058325635971;1,016281790621;1,010733002703;1,084319830172;1,128715384149
201910;0,100000000000;-0,000344340000;0,001505400000;0,021735400000;0,049129200000;0,081665100000;0,035518770000;-0,003514500000;-0,098637610000;0,012263900000;1,537459755147;1,002418692359;1,027035958897;1,056978880699;1,063120008371;1,059189918660;1,016642761413;1,010697480492;1,083250283007;1,128853808675
201911;0,510000000000;-0,000687860000;0,004011200000;0,134890920000;0,025870110000;0,054632100000;0,019840100000;-0,014032440000;0,113992630000;0,176522400000;1,545300799898;1,002411797122;1,027077155364;1,058404649235;1,063395038687;1,059768576356;1,016844464353;1,010555654975;1,084485108494;1,130846488510
201912;1,150000000000;0,022581900000;0,009985200000;0,100797040000;0,051583560000;0,279830320000;0,000000000000;-0,018548640000;-0,131911760000;0,830367980000;1,563071759097;1,002638160751;1,027179711072;1,059471489793;1,063943575705;1,062734130154;1,016844464353;1,010368210644;1,083054545100;1,140236675654
202001;0,210000000000;0,006857520000;0,009837600000;0,037565500000;-0,043306880000;0,065913280000;-0,021969600000;-0,002627030000;0,085769750000;0,075458370000;1,566354209791;1,002706916864;1,027280760903;1,059869485556;1,063482814937;1,063434613077;1,016621067692;1,010341667968;1,083983478276;1,141097079663
202002;0,250000000000;0,011990160000;0,227357600000;0,033316940000;0,098266760000;-0,047429910000;-0,033182150000;-0,002993840000;-0,061019790000;0,021319760000;1,570270095315;1,002827143027;1,029616361786;1,060222601636;1,064527865043;1,062930226997;1,016283730964;1,010311419955;1,083322033834;1,141340358822
202003;0,070000000000;0,002283080000;0,037500400000;-0,024734430000;0,028401870000;-0,184729500000;0,009451680000;-0,040281840000;0,020211100000;0,218705850000;1,571369284382;1,002850038373;1,030002472041;1,059960361619;1,064830210863;1,060966681303;1,016379786851;1,009904447925;1,083540985134;1,143836536955
202004;-0,310000000000;-0,011411000000;0,000000000000;-0,015012620000;-0,029796360000;-0,540775340000;0,004507500000;-0,050517380000;-0,015554400000;0,350102520000;1,566498039601;1,002735603155;1,030002472041;1,059801233798;1,064512930220;1,055229235125;1,016425600169;1,009394270658;1,083372446835;1,147841137496
202005;-0,380000000000;0,013705440000;0,001281960000;-0,004297080000;-0,013553300000;-0,377214600000;-0,026252540000;0,021162460000;-0,038963750000;0,047927040000;1,560545347050;1,002873032482;1,030015676260;1,059755693291;1,064368653589;1,051248756387;1,016158762632;1,009607883317;1,082950324303;1,148391263777
202006;0,260000000000;0,043095750000;0,003217300000;-0,005389250000;0,047570250000;0,060603450000;-0,020779580000;0,047893300000;0,006241920000;0,076356060000;1,564602764952;1,003305228137;1,030048814955;1,059698580407;1,064874976418;1,051885849401;1,015947609109;1,010091417849;1,083017921196;1,149268130099
202007;0,360000000000;0,029451480000;-0,007703760000;-0,011819830000;0,059861120000;0,152550060000;-0,023321480000;0,033499800000;0,124567200000;0,002011940000;1,570235334906;1,003600716375;1,029969462466;1,059573325836;1,065512422506;1,053490501896;1,015710675091;1,010429796454;1,084367006296;1,149291252685
202008;0,240000000000;0,038751460000;-0,221743410000;-0,001069630000;0,068076000000;0,161046360000;-0,034670220000;0,020955200000;0,056304720000;0,156369720000;1,574003899710;1,003989626305;1,027685573058;1,059561992322;1,066237780743;1,055187110002;1,015358525965;1,010641534038;1,084977556102;1,151088396198
202009;0,640000000000;0,008713350000;-0,005537790000;0,009600930000;-0,087361280000;0,138263300000;0,016277780000;0,037537000000;0,057940890000;0,459540840000;1,584077524668;1,004077107436;1,027628661989;1,059663720127;1,065306301769;1,056646046521;1,015523803792;1,011020898551;1,085606201755;1,156378117483
202010;0,860000000000;0,012141150000;-0,002444120000;0,020162610000;0,037738400000;0,235176130000;0,048693480000;0,057632040000;0,056231280000;0,395308390000;1,597700591380;1,004199013943;1,027603545511;1,059877375991;1,065708331323;1,059131025801;1,016018297672;1,011603570520;1,086216652018;1,160949377202
202011;0,890000000000;0,016659920000;-0,001211160000;0,001054150000;-0,017420910000;0,263700430000;0,003078180000;0,032608620000;0,068387440000;0,525741900000;1,611920126644;1,004366312696;1,027591099588;1,059888548688;1,065522675234;1,061923958871;1,016049572544;1,011933440484;1,086959487779;1,167052974516
202012;1,350000000000;0,022272120000;0,028803360000;0,067917200000;0,053062800000;0,270810000000;0,025736390000;0,066709280000;0,445596480000;0,366043800000;1,633681048353;1,004590006366;1,027887080352;1,060608395313;1,066088071400;1,064799755144;1,016311067025;1,012608493996;1,091802940995;1,171324899572
202101;0,250000000000;0,001131280000;0,007736820000;0,040476930000;0,042054080000;0,081652730000;-0,003029950000;0,032725580000;-0,168059550000;0,215382180000;1,637765250974;1,004601371092;1,027966606125;1,061037697031;1,066536404930;1,065669193213;1,016280273308;1,012939875999;1,089968061886;1,173847724675
202102;0,860000000000;-0,007336810000;0,147416160000;0,017668950000;0,081538680000;0,454796160000;0,016395100000;0,025265460000;0,061998000000;0,057450330000;1,651850032133;1,004527665398;1,029481995022;1,061225171251;1,067406044636;1,070515815782;1,016446893475;1,013195799918;1,090643820285;1,174522104067
202103;0,930000000000;-0,003912790000;-0,031407480000;0,004129240000;-0,002624160000;0,770698230000;0,012450570000;0,026360070000;0,124991100000;0,027499810000;1,667212237431;1,004488360340;1,029158660670;1,061268991786;1,067378034194;1,078766262226;1,016573446907;1,013462879040;1,092007027993;1,174845095414
202104;0,310000000000;0,004427600000;0,002381520000;0,001023210000;0,154685720000;-0,016641440000;0,020050200000;0,021722130000;0,033912560000;0,083949200000;1,672380595367;1,004532835067;1,029183170290;1,061279850796;1,069029115591;1,078586739986;1,016777271916;1,013683024764;1,092377355532;1,175831368473
202105;0,830000000000;0,011596410000;0,003563340000;0,021428400000;0,099666400000;0,238306450000;0,039305160000;0,047758750000;0,274137800000;0,092420680000;1,686261354309;1,004649324813;1,029219843585;1,061507266088;1,070094578426;1,081157081756;1,017176917850;1,014167147106;1,095371974782;1,176918079819
202106;0,530000000000;-0,006585720000;0,002947050000;0,029410930000;0,066837030000;0,085236950000;0,051742020000;0,041814580000;0,171004900000;0,089968900000;1,695198539487;1,004583161421;1,029250175209;1,061819465246;1,070809797860;1,082078627077;1,017703225734;1,014591216839;1,097245114532;1,177976940069
202107;0,960000000000;0,006543720000;0,010558620000;0,045528300000;-0,085170150000;0,315605200000;0,022814910000;0,030083820000;0,484685000000;0,125403000000;1,711472445466;1,004648898531;1,029358849824;1,062302893598;1,069897787549;1,085493723492;1,017935413809;1,014896444634;1,102563297015;1,179454158491
202108;0,870000000000;0,012439550000;0,016297680000;0,064429440000;-0,005158640000;0,304795440000;0,043719240000;0,038112030000;0,108581720000;0,289495300000;1,726362255741;1,004773872333;1,029526611435;1,062987329404;1,069842595374;1,088802258863;1,018380447436;1,015283242272;1,103760479207;1,182868622846
202109;1,160000000000;0,003762080000;-0,000578510000;0,056238000000;0,049848240000;0,382098080000;0,013307990000;0,034692300000;0,408000000000;0,213555360000;1,746388057908;1,004811672729;1,029520655521;1,063585132218;1,070375893078;1,092962551389;1,018515973404;1,015635467380;1,108263821962;1,185394702192
202110;1,250000000000;0,028706940000;0,003431760000;0,074878500000;0,049468770000;0,553590280000;0,076615200000;0,048825150000;0,168047360000;0,244617750000;1,768217908632;1,005100123413;1,029555986199;1,064381528811;1,070905394867;1,099013085838;1,019296311454;1,016131352921;1,110126230057;1,188294388041
202111;0,950000000000;0,004751190000;0,001130280000;0,056623230000;-0,071690610000;0,717348900000;0,040663800000;0,039606590000;0,166088530000;-0,008357600000;1,785015978764;1,005147877630;1,029567623064;1,064984216012;1,070137656257;1,106896844120;1,019710796067;1,016533807899;1,111970022394;1,188195075149
202112;0,730000000000;0,017797300000;0,002799450000;0,055418160000;0,092910750000;0,127141800000;0,088186540000;0,052724450000;0,119440440000;0,173807760000;1,798046595409;1,005326766813;1,029596445295;1,065574410669;1,071131929179;1,108304172692;1,020610043736;1,017069769759;1,113298164281;1,190260250394
202201;0,540000000000;0,054750150000;0,013904250000;0,077060100000;0,044601480000;-0,024079220000;0,046405900000;0,070484960000;0,025827680000;0,229910970000;1,807756047024;1,005877184726;1,029739602959;1,066395543375;1,071609669873;1,108037301692;1,021083667013;1,017786650979;1,113585703368;1,192996789281
202202;1,010000000000;0,015200640000;0,311074500000;0,063383040000;0,058122080000;0,100053220000;0,038370640000;0,069034240000;0,086833620000;0,266618880000;1,826014383099;1,006030084496;1,032942860280;1,067071457289;1,072232511702;1,109145928691;1,021475463351;1,018489272258;1,114552670146;1,196177543959
202203;1,620000000000;-0,002602000000;0,008695650000;0,058219430000;0,108253200000;0,653274320000;0,079262820000;0,022527540000;0,184054050000;0,505446040000;1,855595816105;1,006003907593;1,033032681376;1,067692700209;1,073393237708;1,116391694214;1,022285113609;1,018718712837;1,116604049475;1,202223575986
202204;1,060000000000;0,004095280000;0,003428520000;0,046889760000;0,216200190000;0,418773230000;0,054976320000;0,059844420000;-0,181621380000;0,433660900000;1,875265131756;1,006045106270;1,033068099108;1,068193338754;1,075713915927;1,121066843771;1,022847128344;1,019328359142;1,114576057791;1,207437149566
202205;0,470000000000;0,036493920000;0,002263240000;0,050507080000;0,124236060000;0,296306160000;0,092255530000;0,025939980000;-0,264936500000;0,102049920000;1,884078877875;1,006412251566;1,033091479918;1,068732852018;1,077050340513;1,124388633887;1,023790761383;1,019592772714;1,111623138994;1,208669338211
202206;0,670000000000;0,008131200000;0,005070780000;0,047624080000;0,153349560000;0,127150470000;0,074208120000;0,021656800000;0,062518440000;0,170088000000;1,896702206357;1,006494084959;1,033143865714;1,069241826207;1,078701992471;1,125818299320;1,024550497260;1,019813583882;1,112318108439;1,210725139715
202207;-0,680000000000;0,003539760000;0,003360840000;0,109628080000;0,060935420000;-1,005048990000;0,026026340000;0,004719000000;-0,159714450000;0,276754400000;1,883804631354;1,006529712434;1,033178588027;1,070414015491;1,079359304061;1,114503273873;1,024817150256;1,019861708885;1,110541575690;1,214075874811
202208;-0,360000000000;-0,056031800000;0,034407050000;0,053329860000;0,164820270000;-0,722315690000;0,076834160000;0,016652580000;0,015147600000;0,052116960000;1,877022934681;1,005965735719;1,033534074300;1,070984865787;1,081138306980;1,106453041861;1,025604559905;1,020031542172;1,110709796086;1,214708614249
202209;-0,290000000000;-0,105160640000;0,006833520000;0,094668450000;0,072926370000;-0,411598440000;0,082161630000;-0,005196490000;0,091270200000;-0,111443160000;1,871579568170;1,004907855713;1,033604701058;1,071998750559;1,081926741902;1,101898898401;1,026447213329;1,019978536335;1,111723543138;1,213354904585
202210;0,590000000000;-0,023831040000;0,010292400000;0,057507300000;0,149687560000;0,118514300000;0,057799940000;0,015615210000;0,052177420000;0,156979440000;1,882621887622;1,004668375720;1,033711083788;1,072615228097;1,083546251643;1,103204806167;1,027040499202;1,020137808125;1,112303611800;1,215259622319
202211;0,410000000000;-0,006876520000;0,001138740000;0,021181020000;0,002595060000;0,169598050000;0,052439200000;-0,027170080000;0,078066720000;0,115696350000;1,890340637362;1,004599289498;1,033722855070;1,072842418943;1,083574370318;1,105075820006;1,027579071023;1,019860635866;1,113171950747;1,216665633345
202212;0,620000000000;0,024425500000;0,010774900000;0,062401760000;0,206812800000;0,043087800000;0,072966080000;0,025296640000;0,030647600000;0,144266760000;1,902060749313;1,004844667897;1,033834237673;1,073511891494;1,085815340814;1,105551972865;1,028328855190;1,020118626340;1,113513111233;1,218420877434
202301;0,530000000000;0,101981550000;0,020329560000;0,076494000000;0,020883520000;0,112392500000;-0,013074480000;0,027671700000;0,050361960000;0,129000550000;1,912141671285;1,005869424065;1,034044411625;1,074333063681;1,086042097277;1,106794530366;1,028194406540;1,020400910506;1,114073898261;1,219992647068
202302;0,840000000000;0,048563900000;0,353991040000;0,044383680000;0,163835280000;0,075639100000;-0,011530800000;0,004355890000;0,124890920000;0,035007520000;1,928203661324;1,006357913486;1,037704836192;1,074809892230;1,087821417388;1,107631699788;1,028075847499;1,020445358047;1,115465275402;1,220419736237
202303;0,710000000000;0,024815000000;0,005940700000;0,038179360000;0,107070680000;0,429313260000;0,014734300000;-0,010614510000;0,086800170000;0,010866300000;1,941893907319;1,006607641202;1,037766483123;1,075220247768;1,088986155177;1,112386909547;1,028227327279;1,020337042773;1,116433501157;1,220552350707
202304;0,610000000000;0,003962320000;0,005314950000;0,018025740000;0,194796640000;0,115506160000;0,037398600000;0,006618270000;0,072999360000;0,153304620000;1,953739460154;1,006647526218;1,037821639893;1,075414064174;1,091107463618;1,113671784950;1,028611869904;1,020404571433;1,117248490468;1,222423513850
202305;0,230000000000;0,010345230000;0,002937450000;0,063813760000;0,122659560000;-0,117508920000;0,022293510000;-0,008915950000;0,101756250000;0,034585120000;1,958233060912;1,006751666220;1,037852125385;1,076100326324;1,092445811232;1,112363121264;1,028841183594;1,020313592672;1,118385360635;1,222846290490
202306;-0,080000000000;-0,006895560000;0,003518280000;0,036040320000;0,014609320000;-0,083849100000;0,016640750000;-0,016206540000;0,105255360000;-0,142557360000;1,956666474463;1,006682245055;1,037888639928;1,076488156325;1,092605410136;1,111430414798;1,029012390484;1,020148235141;1,119562521173;1,221103033101
202307;0,120000000000;0,000000000000;0,007632950000;0,038206720000;0,034593520000;0,305745000000;-0,011459040000;0,001538120000;-0,155249120000;-0,098775340000;1,959014474233;1,006682245055;1,037967861449;1,076899447141;1,092983380807;1,114828557719;1,028894475542;1,020163926245;1,117824410211;1,219896884428
202308;0,230000000000;-0,004424400000;0,040521630000;0,038308560000;0,077279200000;0,070251140000;0,025685640000;-0,001536720000;0,168708900000;-0,181445250000;1,963520207523;1,006637705406;1,038388462946;1,077311991812;1,093828029620;1,115611737490;1,029158753673;1,020148249182;1,119710279477;1,217683439477
202309;0,260000000000;-0,005390770000;0,002949550000;0,045435600000;0,005348160000;0,289588600000;0,018129420000;-0,022221540000;0,072060400000;-0,149909400000;1,968625360063;1,006583439882;1,038419090732;1,077801474979;1,093886529293;1,118842421902;1,029345334186;1,019921556531;1,120517147183;1,215858017539
202310;0,240000000000;-0,009276750000;0,002943400000;0,027311310000;0,042694720000;0,073227350000;0,021495150000;0,017477700000;0,003072700000;0,064825340000;1,973350060927;1,006490061653;1,038449655560;1,078095836681;1,094353561084;1,119661720559;1,029566593510;1,020099815361;1,120551577314;1,216646201632
202311;0,280000000000;-0,024306000000;0,001175000000;0,058678600000;0,010681280000;0,056545020000;-0,016754850000;-0,015992760000;0,073581120000;0,131848290000;1,978875441098;1,006245424179;1,038461857343;1,078728448225;1,094470452052;1,120294833502;1,029394091171;1,019936673245;1,121376091715;1,218250328845
202312;0,560000000000;0,001929120000;0,014062080000;0,048705120000;0,046639950000;0,100522080000;0,033312300000;0,028743200000;0,052216520000;0,233151060000;1,989957143568;1,006264835860;1,038607886681;1,079253844210;1,094980912523;1,121420977171;1,029737006019;1,020229835683;1,121961635286;1,221090692400
202401;0,420000000000;-0,003838240000;0,019274970000;0,083135700000;0,110365100000;-0,136024200000;0,006671980000;0,008337120000;0,038310250000;0,291451860000;1,998314963571;1,006226213001;1,038808078039;1,080151089448;1,096189389303;1,119895573258;1,029805709866;1,020314893469;1,122391461593;1,224649583935
